File: series_2
Data points: 45216
Detected representative subsequence: 51

Representative subsequence 1: position=[124,144]
Representative subsequence 2: position=[210,250]
Representative subsequence 3: position=[469,497]
Representative subsequence 4: position=[595,638]
Representative subsequence 5: position=[1035,1068]
Representative subsequence 6: position=[1425,1475]
Representative subsequence 7: position=[1663,1690]
Representative subsequence 8: position=[2051,2071]
Representative subsequence 9: position=[2201,2232]
Representative subsequence 10: position=[4262,4282]
Representative subsequence 11: position=[5422,5496]
Representative subsequence 12: position=[6046,6066]
Representative subsequence 13: position=[13657,13677]
Representative subsequence 14: position=[14264,14286]
Representative subsequence 15: position=[14654,14689]
Representative subsequence 16: position=[14837,14863]
Representative subsequence 17: position=[14889,14927]
Representative subsequence 18: position=[16178,16231]
Representative subsequence 19: position=[16342,16362]
Representative subsequence 20: position=[17077,17098]
Representative subsequence 21: position=[17197,17224]
Representative subsequence 22: position=[17852,17872]
Representative subsequence 23: position=[18257,18277]
Representative subsequence 24: position=[18326,18346]
Representative subsequence 25: position=[18360,18380]
Representative subsequence 26: position=[18491,18522]
Representative subsequence 27: position=[23371,23391]
Representative subsequence 28: position=[23432,23452]
Representative subsequence 29: position=[24152,24172]
Representative subsequence 30: position=[24408,24428]
Representative subsequence 31: position=[24448,24469]
Representative subsequence 32: position=[24554,24576]
Representative subsequence 33: position=[25432,25452]
Representative subsequence 34: position=[25901,25921]
Representative subsequence 35: position=[26496,26516]
Representative subsequence 36: position=[26538,26558]
Representative subsequence 37: position=[30702,30742]
Representative subsequence 38: position=[31453,31473]
Representative subsequence 39: position=[32284,32326]
Representative subsequence 40: position=[32351,32371]
Representative subsequence 41: position=[32850,32890]
Representative subsequence 42: position=[33138,33158]
Representative subsequence 43: position=[35142,35182]
Representative subsequence 44: position=[35303,35323]
Representative subsequence 45: position=[35397,35437]
Representative subsequence 46: position=[35539,35599]
Representative subsequence 47: position=[35621,35661]
Representative subsequence 48: position=[42896,42916]
Representative subsequence 49: position=[42957,42997]
Representative subsequence 50: position=[43019,43079]
Representative subsequence 51: position=[43546,43586]

==== ClaSP Scores ====
Timestep, Score
100, 0.669336
120, 0.667512
140, 0.666810
160, 0.666155
180, 0.665637
200, 0.665321
220, 0.665066
240, 0.667000
260, 0.666645
280, 0.666322
300, 0.666013
320, 0.665628
340, 0.665327
360, 0.665018
380, 0.664812
400, 0.664598
420, 0.665689
440, 0.665325
460, 0.666290
480, 0.666007
500, 0.670079
520, 0.672562
540, 0.673618
560, 0.679516
580, 0.679647
600, 0.679650
620, 0.678688
640, 0.677747
660, 0.677053
680, 0.676568
700, 0.676144
720, 0.675734
740, 0.675319
760, 0.674844
780, 0.674297
800, 0.673708
820, 0.673147
840, 0.672814
860, 0.672459
880, 0.672145
900, 0.671739
920, 0.671210
940, 0.673753
960, 0.673198
980, 0.672764
1000, 0.672468
1020, 0.674329
1040, 0.673682
1060, 0.672996
1080, 0.673426
1100, 0.673003
1120, 0.673860
1140, 0.673613
1160, 0.673986
1180, 0.673647
1200, 0.673262
1220, 0.673172
1240, 0.675037
1260, 0.678541
1280, 0.678100
1300, 0.677654
1320, 0.677651
1340, 0.677289
1360, 0.681259
1380, 0.682121
1400, 0.681845
1420, 0.695672
1440, 0.698050
1460, 0.697618
1480, 0.699483
1500, 0.702185
1520, 0.701473
1540, 0.701349
1560, 0.701166
1580, 0.700569
1600, 0.699927
1620, 0.699935
1640, 0.701232
1660, 0.706416
1680, 0.706362
1700, 0.705706
1720, 0.704879
1740, 0.704360
1760, 0.703893
1780, 0.703258
1800, 0.702762
1820, 0.702293
1840, 0.701706
1860, 0.701652
1880, 0.701781
1900, 0.701171
1920, 0.700670
1940, 0.700136
1960, 0.699861
1980, 0.699418
2000, 0.698810
2020, 0.698306
2040, 0.697863
2060, 0.699088
2080, 0.698588
2100, 0.698006
2120, 0.697522
2140, 0.696747
2160, 0.696611
2180, 0.697714
2200, 0.696897
2220, 0.696385
2240, 0.695830
2260, 0.695315
2280, 0.695042
2300, 0.694524
2320, 0.694092
2340, 0.693906
2360, 0.695677
2380, 0.695846
2400, 0.695460
2420, 0.696820
2440, 0.697188
2460, 0.696655
2480, 0.696175
2500, 0.695749
2520, 0.695140
2540, 0.695256
2560, 0.694841
2580, 0.694340
2600, 0.693578
2620, 0.693545
2640, 0.693775
2660, 0.693700
2680, 0.693994
2700, 0.695166
2720, 0.697034
2740, 0.697419
2760, 0.696976
2780, 0.697623
2800, 0.699552
2820, 0.700065
2840, 0.701500
2860, 0.700846
2880, 0.700325
2900, 0.699838
2920, 0.700332
2940, 0.700265
2960, 0.700505
2980, 0.700998
3000, 0.700682
3020, 0.700640
3040, 0.700282
3060, 0.699704
3080, 0.699450
3100, 0.699056
3120, 0.699473
3140, 0.699903
3160, 0.700779
3180, 0.700579
3200, 0.700518
3220, 0.700993
3240, 0.700948
3260, 0.700439
3280, 0.699917
3300, 0.700874
3320, 0.701299
3340, 0.701043
3360, 0.700661
3380, 0.700650
3400, 0.700283
3420, 0.699960
3440, 0.700034
3460, 0.699561
3480, 0.699092
3500, 0.699166
3520, 0.699511
3540, 0.699237
3560, 0.698991
3580, 0.698777
3600, 0.699253
3620, 0.698886
3640, 0.699570
3660, 0.700825
3680, 0.702035
3700, 0.701514
3720, 0.701038
3740, 0.701071
3760, 0.701673
3780, 0.704532
3800, 0.704830
3820, 0.705166
3840, 0.705471
3860, 0.707964
3880, 0.708636
3900, 0.708250
3920, 0.708420
3940, 0.708961
3960, 0.708587
3980, 0.708278
4000, 0.708118
4020, 0.708073
4040, 0.707977
4060, 0.708258
4080, 0.708035
4100, 0.708345
4120, 0.707893
4140, 0.707438
4160, 0.707389
4180, 0.708880
4200, 0.710778
4220, 0.711705
4240, 0.712699
4260, 0.713237
4280, 0.713388
4300, 0.713060
4320, 0.712702
4340, 0.712406
4360, 0.713573
4380, 0.713879
4400, 0.714933
4420, 0.714950
4440, 0.716812
4460, 0.716521
4480, 0.716571
4500, 0.716089
4520, 0.715832
4540, 0.715598
4560, 0.715425
4580, 0.715159
4600, 0.715528
4620, 0.716816
4640, 0.717282
4660, 0.716818
4680, 0.716689
4700, 0.717291
4720, 0.716886
4740, 0.716469
4760, 0.716516
4780, 0.716726
4800, 0.716640
4820, 0.716748
4840, 0.717900
4860, 0.718132
4880, 0.718407
4900, 0.719241
4920, 0.720362
4940, 0.719903
4960, 0.720263
4980, 0.720506
5000, 0.719800
5020, 0.720110
5040, 0.719964
5060, 0.719633
5080, 0.719464
5100, 0.719083
5120, 0.719278
5140, 0.719163
5160, 0.720041
5180, 0.720373
5200, 0.720705
5220, 0.722791
5240, 0.722816
5260, 0.722527
5280, 0.722221
5300, 0.721934
5320, 0.722127
