File: series_1
Data points: 45216
Detected representative subsequence: 41

Representative subsequence 1: position=[100,120]
Representative subsequence 2: position=[139,159]
Representative subsequence 3: position=[329,352]
Representative subsequence 4: position=[370,391]
Representative subsequence 5: position=[630,666]
Representative subsequence 6: position=[732,752]
Representative subsequence 7: position=[794,815]
Representative subsequence 8: position=[970,1019]
Representative subsequence 9: position=[1111,1132]
Representative subsequence 10: position=[1543,1563]
Representative subsequence 11: position=[1585,1609]
Representative subsequence 12: position=[1646,1670]
Representative subsequence 13: position=[2772,2803]
Representative subsequence 14: position=[2832,2852]
Representative subsequence 15: position=[2906,2929]
Representative subsequence 16: position=[4105,4125]
Representative subsequence 17: position=[5440,5500]
Representative subsequence 18: position=[5751,5778]
Representative subsequence 19: position=[5888,5908]
Representative subsequence 20: position=[8462,8482]
Representative subsequence 21: position=[9243,9276]
Representative subsequence 22: position=[9348,9368]
Representative subsequence 23: position=[10032,10057]
Representative subsequence 24: position=[13719,13739]
Representative subsequence 25: position=[13950,13970]
Representative subsequence 26: position=[14203,14223]
Representative subsequence 27: position=[14468,14488]
Representative subsequence 28: position=[14820,14847]
Representative subsequence 29: position=[14904,14927]
Representative subsequence 30: position=[14956,15009]
Representative subsequence 31: position=[15709,15745]
Representative subsequence 32: position=[15774,15794]
Representative subsequence 33: position=[16191,16231]
Representative subsequence 34: position=[23898,23922]
Representative subsequence 35: position=[23923,23946]
Representative subsequence 36: position=[26909,26967]
Representative subsequence 37: position=[27130,27150]
Representative subsequence 38: position=[27570,27590]
Representative subsequence 39: position=[35503,35523]
Representative subsequence 40: position=[39744,39764]
Representative subsequence 41: position=[40033,40053]

==== ClaSP Scores ====
Timestep, Score
100, 0.668748
120, 0.667830
140, 0.667244
160, 0.666801
180, 0.666413
200, 0.666101
220, 0.672068
240, 0.676954
260, 0.677758
280, 0.676461
300, 0.675467
320, 0.674810
340, 0.674049
360, 0.673525
380, 0.672836
400, 0.671856
420, 0.671185
440, 0.670525
460, 0.670142
480, 0.669724
500, 0.669369
520, 0.668943
540, 0.668660
560, 0.670604
580, 0.669993
600, 0.669622
620, 0.670626
640, 0.673031
660, 0.674547
680, 0.674101
700, 0.673734
720, 0.674035
740, 0.673617
760, 0.673870
780, 0.673435
800, 0.673002
820, 0.672585
840, 0.672222
860, 0.671844
880, 0.675428
900, 0.675918
920, 0.676868
940, 0.677257
960, 0.676614
980, 0.676250
1000, 0.681049
1020, 0.680468
1040, 0.680108
1060, 0.680130
1080, 0.679535
1100, 0.679253
1120, 0.678923
1140, 0.678462
1160, 0.677953
1180, 0.677202
1200, 0.676700
1220, 0.676253
1240, 0.676526
1260, 0.675762
1280, 0.675719
1300, 0.675522
1320, 0.675148
1340, 0.674915
1360, 0.677974
1380, 0.678834
1400, 0.679268
1420, 0.686823
1440, 0.687101
1460, 0.687788
1480, 0.692943
1500, 0.696008
1520, 0.697972
1540, 0.698306
1560, 0.698743
1580, 0.697913
1600, 0.697810
1620, 0.697340
1640, 0.697786
1660, 0.697695
1680, 0.696668
1700, 0.696241
1720, 0.701186
1740, 0.700934
1760, 0.699999
1780, 0.699201
1800, 0.698219
1820, 0.697585
1840, 0.697103
1860, 0.696541
1880, 0.696577
1900, 0.696313
1920, 0.695920
1940, 0.695582
1960, 0.694883
1980, 0.694489
2000, 0.694197
2020, 0.695858
2040, 0.695235
2060, 0.694896
2080, 0.695406
2100, 0.695523
2120, 0.696068
2140, 0.695785
2160, 0.695339
2180, 0.694884
2200, 0.694748
2220, 0.696212
2240, 0.696113
2260, 0.695628
2280, 0.695303
2300, 0.695560
2320, 0.695253
2340, 0.695968
2360, 0.695771
2380, 0.695286
2400, 0.695218
2420, 0.694919
2440, 0.694741
2460, 0.697165
2480, 0.698512
2500, 0.698063
2520, 0.698807
2540, 0.698331
2560, 0.699458
2580, 0.704880
2600, 0.707797
2620, 0.707633
2640, 0.710563
2660, 0.710582
2680, 0.711109
2700, 0.710793
2720, 0.711518
2740, 0.714246
2760, 0.716655
2780, 0.718140
2800, 0.717679
2820, 0.717519
2840, 0.717733
2860, 0.717186
2880, 0.716643
2900, 0.716231
2920, 0.715882
2940, 0.715371
2960, 0.716000
2980, 0.716938
3000, 0.717455
3020, 0.721340
3040, 0.721568
3060, 0.721075
3080, 0.721043
3100, 0.721512
3120, 0.720645
3140, 0.720753
3160, 0.720290
3180, 0.719918
3200, 0.720162
3220, 0.719867
3240, 0.720366
3260, 0.720009
3280, 0.720316
3300, 0.720298
3320, 0.720392
3340, 0.720260
3360, 0.719907
3380, 0.719481
3400, 0.719454
3420, 0.719241
3440, 0.719190
3460, 0.720188
3480, 0.719316
3500, 0.718736
3520, 0.718414
3540, 0.717599
3560, 0.717098
3580, 0.717007
3600, 0.716989
3620, 0.716912
3640, 0.717491
3660, 0.717340
3680, 0.717536
3700, 0.717656
3720, 0.718206
3740, 0.718402
3760, 0.718062
3780, 0.717815
3800, 0.717782
3820, 0.718359
3840, 0.718015
3860, 0.717642
3880, 0.717641
3900, 0.718617
3920, 0.718047
3940, 0.717834
3960, 0.717982
3980, 0.717448
4000, 0.717223
4020, 0.716665
4040, 0.716567
4060, 0.716090
4080, 0.716578
4100, 0.716718
4120, 0.717107
4140, 0.717297
4160, 0.718939
4180, 0.718532
4200, 0.718204
4220, 0.718150
4240, 0.717765
4260, 0.717727
4280, 0.718162
4300, 0.718597
4320, 0.718134
4340, 0.717776
4360, 0.717456
4380, 0.717246
4400, 0.716792
4420, 0.716603
4440, 0.716788
4460, 0.718147
4480, 0.718349
4500, 0.718198
4520, 0.717681
4540, 0.717684
4560, 0.717294
4580, 0.717057
4600, 0.716379
4620, 0.715986
4640, 0.715498
4660, 0.714971
4680, 0.714306
4700, 0.713651
4720, 0.713132
4740, 0.713365
4760, 0.713205
4780, 0.713067
4800, 0.713730
4820, 0.713879
4840, 0.715525
4860, 0.715551
4880, 0.715901
4900, 0.717585
4920, 0.717787
4940, 0.717357
4960, 0.717465
4980, 0.718239
5000, 0.719321
5020, 0.719087
5040, 0.719417
5060, 0.719035
5080, 0.718732
5100, 0.718425
5120, 0.718447
5140, 0.719237
5160, 0.718871
5180, 0.718672
5200, 0.718160
5220, 0.717852
5240, 0.717656
5260, 0.717574
5280, 0.717073
5300, 0.716851
5320, 0.716670
5340, 0.716436
5360, 0.716136
5380, 0.716398
5400, 0.716378
5420, 0.716594
5440, 0.717462
5460, 0.717330
5480, 0.717781
5500, 0.717492
5520, 0.718000
5540, 0.717464
5560, 0.716931
5580, 0.716504
5600, 0.716091
5620, 0.715667
5640, 0.715538
5660, 0.715580
5680, 0.715572
5700, 0.715366
5720, 0.714998
5740, 0.714732
5760, 0.715753
5780, 0.715483
5800, 0.715072
5820, 0.715584
5840, 0.715352
5860, 0.714924
5880, 0.714781
5900, 0.714662
5920, 0.714374
5940, 0.714159
5960, 0.714473
5980, 0.714511
6000, 0.714100
6020, 0.713834
6040, 0.714034
6060, 0.713790
6080, 0.713466
6100, 0.713325
6120, 0.713219
