Index,Dataset,Representative_Subsequence_Positions,DetectTime
1,Gold,"[125,147],[211,288],[708,748],[752,852],[981,1021],[1711,1771],[1778,1890],[2862,2941],[2945,2985],[2989,3033],[3069,3109],[3126,3166],[3179,3219],[3223,3263],[3280,3380],[3421,3606],[3608,3702],[3722,3878],[3903,4113],[4117,4211],[4255,4295],[4306,4411],[4428,4468],[4471,4511],[4558,4650],[4651,4851],[4857,4940],[5092,5132]",3.4281
