File: series_1
Data points: 45216
Detected representative subsequence: 33

Representative subsequence 1: position=[100,120]
Representative subsequence 2: position=[230,250]
Representative subsequence 3: position=[258,278]
Representative subsequence 4: position=[384,404]
Representative subsequence 5: position=[2092,2112]
Representative subsequence 6: position=[2384,2410]
Representative subsequence 7: position=[2439,2459]
Representative subsequence 8: position=[3696,3728]
Representative subsequence 9: position=[3873,3903]
Representative subsequence 10: position=[3956,3989]
Representative subsequence 11: position=[5012,5044]
Representative subsequence 12: position=[5725,5745]
Representative subsequence 13: position=[5782,5811]
Representative subsequence 14: position=[6501,6560]
Representative subsequence 15: position=[8213,8233]
Representative subsequence 16: position=[8289,8309]
Representative subsequence 17: position=[9408,9447]
Representative subsequence 18: position=[11495,11515]
Representative subsequence 19: position=[11956,11996]
Representative subsequence 20: position=[13790,13810]
Representative subsequence 21: position=[13811,13831]
Representative subsequence 22: position=[14383,14403]
Representative subsequence 23: position=[14668,14688]
Representative subsequence 24: position=[14821,14841]
Representative subsequence 25: position=[14912,14950]
Representative subsequence 26: position=[14980,15012]
Representative subsequence 27: position=[16176,16235]
Representative subsequence 28: position=[18278,18298]
Representative subsequence 29: position=[23896,23925]
Representative subsequence 30: position=[26879,26917]
Representative subsequence 31: position=[33643,33663]
Representative subsequence 32: position=[41613,41633]
Representative subsequence 33: position=[41655,41695]

==== ClaSP Scores ====
Timestep, Score
100, 0.660926
120, 0.660102
140, 0.659085
160, 0.658596
180, 0.658237
200, 0.657853
220, 0.657474
240, 0.656865
260, 0.656568
280, 0.656338
300, 0.656030
320, 0.655829
340, 0.655677
360, 0.657986
380, 0.657591
400, 0.657329
420, 0.656933
440, 0.656680
460, 0.656423
480, 0.657035
500, 0.657591
520, 0.657336
540, 0.656906
560, 0.656709
580, 0.656400
600, 0.656157
620, 0.655936
640, 0.660295
660, 0.662411
680, 0.662006
700, 0.661741
720, 0.674702
740, 0.674495
760, 0.674974
780, 0.674152
800, 0.673611
820, 0.673207
840, 0.674012
860, 0.673534
880, 0.676004
900, 0.677134
920, 0.679793
940, 0.682778
960, 0.682560
980, 0.682462
1000, 0.682388
1020, 0.681773
1040, 0.681217
1060, 0.680654
1080, 0.679876
1100, 0.684655
1120, 0.683987
1140, 0.683536
1160, 0.684336
1180, 0.683651
1200, 0.682921
1220, 0.681874
1240, 0.681347
1260, 0.680678
1280, 0.680545
1300, 0.680083
1320, 0.679521
1340, 0.678883
1360, 0.678312
1380, 0.677980
1400, 0.677414
1420, 0.676990
1440, 0.677374
1460, 0.676923
1480, 0.680924
1500, 0.681241
1520, 0.683687
1540, 0.683236
1560, 0.684376
1580, 0.683871
1600, 0.683129
1620, 0.684016
1640, 0.686966
1660, 0.686887
1680, 0.686565
1700, 0.691296
1720, 0.697591
1740, 0.697334
1760, 0.696872
1780, 0.696520
1800, 0.697304
1820, 0.696690
1840, 0.697250
1860, 0.696878
1880, 0.698043
1900, 0.697972
1920, 0.697683
1940, 0.696858
1960, 0.698306
1980, 0.698063
2000, 0.697308
2020, 0.696980
2040, 0.696246
2060, 0.695874
2080, 0.698734
2100, 0.699808
2120, 0.700834
2140, 0.703287
2160, 0.703532
2180, 0.703223
2200, 0.702824
2220, 0.702642
2240, 0.702145
2260, 0.701665
2280, 0.701795
2300, 0.703298
2320, 0.702712
2340, 0.703099
2360, 0.703122
2380, 0.703678
2400, 0.704938
2420, 0.704487
2440, 0.704059
2460, 0.703831
2480, 0.703118
2500, 0.702878
2520, 0.703968
2540, 0.703516
2560, 0.703140
2580, 0.702519
2600, 0.702062
2620, 0.703812
2640, 0.705723
2660, 0.706390
2680, 0.705741
2700, 0.705277
2720, 0.704764
2740, 0.704834
2760, 0.704567
2780, 0.705087
2800, 0.706012
2820, 0.705777
2840, 0.705139
2860, 0.704641
2880, 0.704164
2900, 0.703640
2920, 0.703238
2940, 0.703082
2960, 0.703545
2980, 0.704454
3000, 0.704395
3020, 0.705692
3040, 0.706917
3060, 0.706806
3080, 0.706166
3100, 0.707506
3120, 0.708951
3140, 0.708547
3160, 0.709430
3180, 0.709872
3200, 0.710071
3220, 0.709815
3240, 0.709410
3260, 0.708908
3280, 0.708691
3300, 0.709394
3320, 0.709572
3340, 0.709398
3360, 0.709152
3380, 0.710032
3400, 0.710704
3420, 0.710374
3440, 0.710786
3460, 0.711393
3480, 0.711619
3500, 0.713773
3520, 0.713805
3540, 0.713590
3560, 0.716366
3580, 0.717541
3600, 0.717903
3620, 0.717463
3640, 0.716991
3660, 0.717813
3680, 0.719425
3700, 0.719775
3720, 0.720486
3740, 0.720181
3760, 0.720114
3780, 0.719626
3800, 0.719208
3820, 0.719371
3840, 0.719903
3860, 0.720339
3880, 0.719922
3900, 0.719854
3920, 0.719479
3940, 0.719463
3960, 0.719935
3980, 0.719508
4000, 0.719474
4020, 0.719100
4040, 0.718751
4060, 0.718509
4080, 0.719573
4100, 0.719253
4120, 0.718783
4140, 0.719214
4160, 0.719260
4180, 0.718893
4200, 0.718306
4220, 0.717969
4240, 0.717902
4260, 0.718604
4280, 0.718551
4300, 0.718446
4320, 0.718166
4340, 0.717971
4360, 0.717836
4380, 0.717405
4400, 0.717301
4420, 0.718127
4440, 0.717713
4460, 0.717251
4480, 0.716600
4500, 0.716073
4520, 0.715638
4540, 0.715206
4560, 0.714692
4580, 0.714975
4600, 0.715112
4620, 0.714804
4640, 0.714495
4660, 0.714203
4680, 0.713987
4700, 0.713698
4720, 0.714042
4740, 0.714464
4760, 0.715256
4780, 0.714934
4800, 0.714713
4820, 0.714366
4840, 0.714589
4860, 0.714471
4880, 0.714829
4900, 0.714595
4920, 0.714621
4940, 0.714597
4960, 0.715023
4980, 0.715240
5000, 0.715506
5020, 0.717381
5040, 0.716920
5060, 0.716547
5080, 0.716146
5100, 0.715776
5120, 0.715517
5140, 0.715216
5160, 0.714888
5180, 0.714312
5200, 0.713823
5220, 0.713212
5240, 0.712921
5260, 0.712811
5280, 0.712585
5300, 0.712736
5320, 0.712589
5340, 0.712816
5360, 0.712555
5380, 0.712387
5400, 0.712900
5420, 0.713106
5440, 0.713192
5460, 0.713783
5480, 0.714404
5500, 0.714216
5520, 0.714271
5540, 0.714724
5560, 0.714794
5580, 0.715746
5600, 0.715695
5620, 0.715427
5640, 0.715509
5660, 0.715155
5680, 0.715201
5700, 0.715296
5720, 0.715311
5740, 0.715868
5760, 0.715899
5780, 0.716044
5800, 0.716033
5820, 0.715626
5840, 0.715253
5860, 0.714984
5880, 0.714675
5900, 0.714341
5920, 0.713985
5940, 0.713586
5960, 0.713075
5980, 0.713248
6000, 0.712946
6020, 0.712579
6040, 0.712199
6060, 0.711885
6080, 0.711577
6100, 0.711353
6120, 0.711242
6140, 0.711016
6160, 0.710574
6180, 0.710463
6200, 0.711498
6220, 0.711885
6240, 0.711549
6260, 0.711304
6280, 0.711135
6300, 0.710827
6320, 0.710688
6340, 0.710305
6360, 0.710036
6380, 0.709477
6400, 0.708958
6420, 0.708674
6440, 0.708883
6460, 0.709170
6480, 0.709448
6500, 0.710303
6520, 0.709991
6540, 0.709749
6560, 0.709490
6580, 0.709535
6600, 0.709150
6620, 0.709155
6640, 0.709019
6660, 0.710050
6680, 0.710198
6700, 0.709796
6720, 0.709847
6740, 0.709628
6760, 0.709510
6780, 0.709647
6800, 0.709414
6820, 0.709181
6840, 0.709140
6860, 0.709213
6880, 0.709519
6900, 0.709999
6920, 0.710176
6940, 0.710488
6960, 0.710534
6980, 0.710740
7000, 0.711359
7020, 0.711156
7040, 0.711329
7060, 0.711128
7080, 0.710889
7100, 0.710895
7120, 0.710801
7140, 0.710706
7160, 0.711040
7180, 0.710782
7200, 0.710412
7220, 0.710125
7240, 0.710243
7260, 0.710302
7280, 0.710575
7300, 0.710399
7320, 0.710169
7340, 0.709821
7360, 0.709907
7380, 0.710168
7400, 0.710536
7420, 0.710530
7440, 0.710384
7460, 0.710478
7480, 0.710148
7500, 0.711054
7520, 0.711508
7540, 0.711352
7560, 0.710786
7580, 0.710478
7600, 0.710097
7620, 0.710025
7640, 0.709946
7660, 0.710055
7680, 0.710142
7700, 0.709927
7720, 0.710481
7740, 0.710312
7760, 0.710525
7780, 0.710801
7800, 0.711276
7820, 0.711444
7840, 0.711294
7860, 0.711064
7880, 0.710989
7900, 0.710986
7920, 0.710612
7940, 0.710317
7960, 0.709932
7980, 0.710061
8000, 0.709859
8020, 0.709223
8040, 0.708955
8060, 0.709058
8080, 0.708956
8100, 0.709092
8120, 0.708978
8140, 0.709135
8160, 0.709327
8180, 0.709146
8200, 0.709036
8220, 0.708736
8240, 0.708836
8260, 0.708714
8280, 0.709184
8300, 0.709362
8320, 0.709320
8340, 0.709455
8360, 0.709763
8380, 0.709428
8400, 0.709143
8420, 0.709094
8440, 0.708603
8460, 0.708713
8480, 0.708901
8500, 0.709316
8520, 0.709024
8540, 0.709137
8560, 0.709341
8580, 0.709044
8600, 0.709873
8620, 0.710341
8640, 0.710505
8660, 0.710692
8680, 0.711198
8700, 0.711882
8720, 0.712576
8740, 0.712233
8760, 0.712412
8780, 0.713552
8800, 0.714429
8820, 0.715497
8840, 0.715768
8860, 0.715521
8880, 0.715056
8900, 0.715207
8920, 0.714992
8940, 0.714680
8960, 0.714331
8980, 0.714249
9000, 0.714523
9020, 0.714638
9040, 0.715175
9060, 0.715081
9080, 0.715529
9100, 0.715650
9120, 0.716008
9140, 0.716387
9160, 0.716192
9180, 0.716294
9200, 0.716478
9220, 0.716721
9240, 0.717398
9260, 0.717378
9280, 0.717526
9300, 0.717995
9320, 0.717822
9340, 0.717932
9360, 0.718178
9380, 0.717702
9400, 0.718082
9420, 0.717796
9440, 0.717547
9460, 0.717065
9480, 0.716752
9500, 0.716564
9520, 0.716119
9540, 0.715736
9560, 0.715819
9580, 0.715412
9600, 0.715455
9620, 0.715623
9640, 0.716317
9660, 0.717021
9680, 0.717327
9700, 0.717759
9720, 0.718677
9740, 0.719380
9760, 0.719643
9780, 0.719992
9800, 0.720167
9820, 0.720256
9840, 0.720538
9860, 0.720569
9880, 0.720369
9900, 0.720530
9920, 0.720700
9940, 0.721240
9960, 0.721280
9980, 0.721306
10000, 0.721716
10020, 0.721978
10040, 0.722071
10060, 0.722175
10080, 0.722727
10100, 0.723814
10120, 0.724482
10140, 0.724535
10160, 0.724566
10180, 0.724677
10200, 0.725195
10220, 0.724963
10240, 0.725227
10260, 0.725352
10280, 0.725814
10300, 0.726166
10320, 0.726430
10340, 0.726530
10360, 0.726643
10380, 0.727050
10400, 0.726779
10420, 0.726509
10440, 0.726337
10460, 0.726545
10480, 0.726721
10500, 0.727079
10520, 0.727003
10540, 0.726861
10560, 0.727208
10580, 0.727374
10600, 0.727497
10620, 0.727719
10640, 0.727367
10660, 0.727300
10680, 0.727508
10700, 0.727507
10720, 0.727581
10740, 0.728034
10760, 0.728474
10780, 0.729108
10800, 0.729056
10820, 0.729220
10840, 0.729314
10860, 0.729466
10880, 0.729702
10900, 0.730393
10920, 0.730260
10940, 0.730355
10960, 0.730381
10980, 0.730964
11000, 0.730861
11020, 0.731311
11040, 0.731525
11060, 0.731878
11080, 0.731935
11100, 0.731872
11120, 0.731848
11140, 0.731951
11160, 0.732586
11180, 0.733350
11200, 0.733931
11220, 0.733582
11240, 0.733724
11260, 0.733638
11280, 0.733321
11300, 0.733030
11320, 0.733051
11340, 0.733417
11360, 0.733794
11380, 0.734411
11400, 0.734740
11420, 0.735148
11440, 0.736278
11460, 0.736952
11480, 0.737214
11500, 0.737221
11520, 0.737459
11540, 0.738439
11560, 0.738461
11580, 0.738469
11600, 0.738900
11620, 0.738931
11640, 0.739031
11660, 0.739468
11680, 0.739990
11700, 0.740373
11720, 0.740815
11740, 0.741124
11760, 0.741138
11780, 0.741452
11800, 0.741175
11820, 0.741045
11840, 0.741426
11860, 0.741745
11880, 0.741838
11900, 0.741841
11920, 0.742009
11940, 0.742190
11960, 0.742725
11980, 0.742467
12000, 0.741962
12020, 0.742328
12040, 0.742609
12060, 0.742750
12080, 0.742462
12100, 0.742161
12120, 0.741809
12140, 0.741486
12160, 0.741642
12180, 0.741367
12200, 0.741154
12220, 0.740701
12240, 0.740224
12260, 0.739659
12280, 0.739220
12300, 0.738894
12320, 0.738341
12340, 0.737914
12360, 0.737337
12380, 0.736962
12400, 0.737029
12420, 0.736996
12440, 0.736761
12460, 0.736688
12480, 0.736955
12500, 0.737284
12520, 0.737548
12540, 0.737598
12560, 0.737572
12580, 0.737057
12600, 0.737080
12620, 0.736877
12640, 0.736488
12660, 0.736336
12680, 0.736507
12700, 0.737072
12720, 0.736832
12740, 0.736927
12760, 0.736586
12780, 0.736628
12800, 0.736780
12820, 0.736486
12840, 0.736135
12860, 0.736515
12880, 0.736143
12900, 0.736126
12920, 0.736225
12940, 0.736048
12960, 0.736256
12980, 0.736634
13000, 0.737300
13020, 0.737772
13040, 0.738378
13060, 0.738219
13080, 0.738767
13100, 0.739167
13120, 0.739038
13140, 0.739298
13160, 0.739197
13180, 0.739392
13200, 0.739968
13220, 0.740448
13240, 0.740583
13260, 0.740615
13280, 0.740562
13300, 0.740999
13320, 0.740914
13340, 0.740665
13360, 0.740269
13380, 0.739942
13400, 0.739549
13420, 0.739140
13440, 0.739172
13460, 0.738964
13480, 0.738834
13500, 0.738650
13520, 0.738544
13540, 0.738467
13560, 0.739171
13580, 0.739621
13600, 0.739611
13620, 0.739767
