File: series_0
Data points: 45216
Detected representative subsequence: 46

Representative subsequence 1: position=[100,120]
Representative subsequence 2: position=[152,178]
Representative subsequence 3: position=[201,242]
Representative subsequence 4: position=[2419,2441]
Representative subsequence 5: position=[3841,3867]
Representative subsequence 6: position=[5691,5711]
Representative subsequence 7: position=[5715,5738]
Representative subsequence 8: position=[5809,5908]
Representative subsequence 9: position=[5911,5932]
Representative subsequence 10: position=[6106,6126]
Representative subsequence 11: position=[6151,6171]
Representative subsequence 12: position=[6342,6364]
Representative subsequence 13: position=[6521,6541]
Representative subsequence 14: position=[7420,7460]
Representative subsequence 15: position=[10548,10604]
Representative subsequence 16: position=[10605,10626]
Representative subsequence 17: position=[13774,13794]
Representative subsequence 18: position=[14601,14621]
Representative subsequence 19: position=[15234,15254]
Representative subsequence 20: position=[15469,15489]
Representative subsequence 21: position=[15829,15849]
Representative subsequence 22: position=[15873,15894]
Representative subsequence 23: position=[15924,15949]
Representative subsequence 24: position=[16190,16227]
Representative subsequence 25: position=[19201,19222]
Representative subsequence 26: position=[23896,23935]
Representative subsequence 27: position=[33127,33165]
Representative subsequence 28: position=[33239,33259]
Representative subsequence 29: position=[33617,33637]
Representative subsequence 30: position=[41688,41728]
Representative subsequence 31: position=[41750,41790]
Representative subsequence 32: position=[41809,41849]
Representative subsequence 33: position=[41893,41933]
Representative subsequence 34: position=[41959,42050]
Representative subsequence 35: position=[42053,42402]
Representative subsequence 36: position=[42492,42532]
Representative subsequence 37: position=[42556,42648]
Representative subsequence 38: position=[42657,42719]
Representative subsequence 39: position=[42741,42833]
Representative subsequence 40: position=[42899,43166]
Representative subsequence 41: position=[43185,43225]
Representative subsequence 42: position=[43235,43351]
Representative subsequence 43: position=[43548,43740]
Representative subsequence 44: position=[43763,43872]
Representative subsequence 45: position=[43949,44009]
Representative subsequence 46: position=[44403,44463]

==== ClaSP Scores ====
Timestep, Score
100, 0.668542
120, 0.667623
140, 0.666740
160, 0.666167
180, 0.665698
200, 0.665338
220, 0.664923
240, 0.664593
260, 0.664237
280, 0.664012
300, 0.663733
320, 0.665242
340, 0.664987
360, 0.664588
380, 0.664384
400, 0.664088
420, 0.663805
440, 0.665966
460, 0.665655
480, 0.665297
500, 0.665055
520, 0.664813
540, 0.664554
560, 0.664263
580, 0.664019
600, 0.663786
620, 0.665263
640, 0.666599
660, 0.667104
680, 0.666731
700, 0.666386
720, 0.666140
740, 0.665790
760, 0.665533
780, 0.665889
800, 0.665555
820, 0.665261
840, 0.665040
860, 0.666582
880, 0.666327
900, 0.666077
920, 0.665844
940, 0.665551
960, 0.665248
980, 0.665060
1000, 0.665876
1020, 0.667965
1040, 0.669352
1060, 0.669483
1080, 0.672625
1100, 0.672665
1120, 0.672262
1140, 0.672689
1160, 0.672397
1180, 0.675916
1200, 0.679775
1220, 0.679318
1240, 0.678807
1260, 0.678199
1280, 0.678355
1300, 0.679248
1320, 0.679103
1340, 0.678759
1360, 0.678406
1380, 0.678994
1400, 0.678538
1420, 0.678239
1440, 0.677930
1460, 0.677597
1480, 0.677185
1500, 0.676836
1520, 0.677324
1540, 0.676759
1560, 0.676488
1580, 0.676535
1600, 0.677058
1620, 0.676646
1640, 0.676358
1660, 0.678266
1680, 0.683524
1700, 0.684424
1720, 0.684560
1740, 0.684089
1760, 0.684397
1780, 0.684504
1800, 0.684059
1820, 0.684369
1840, 0.684184
1860, 0.683707
1880, 0.684116
1900, 0.684663
1920, 0.684238
1940, 0.684640
1960, 0.684478
1980, 0.684074
2000, 0.683946
2020, 0.683648
2040, 0.683732
2060, 0.683410
2080, 0.683258
2100, 0.683529
2120, 0.683643
2140, 0.684496
2160, 0.684260
2180, 0.686396
2200, 0.691287
2220, 0.692399
2240, 0.692885
2260, 0.694491
2280, 0.694319
2300, 0.694084
2320, 0.694866
2340, 0.694816
2360, 0.695097
2380, 0.694617
2400, 0.694410
2420, 0.694113
2440, 0.695390
2460, 0.695043
2480, 0.694969
2500, 0.694580
2520, 0.694267
2540, 0.694282
2560, 0.693917
2580, 0.693924
2600, 0.693401
2620, 0.693189
2640, 0.693616
2660, 0.693000
2680, 0.693436
2700, 0.693560
2720, 0.693299
2740, 0.696524
2760, 0.696557
2780, 0.697608
2800, 0.698954
2820, 0.699897
2840, 0.702245
2860, 0.702276
2880, 0.702002
2900, 0.702162
2920, 0.702140
2940, 0.701894
2960, 0.701624
2980, 0.702123
3000, 0.702225
3020, 0.702124
3040, 0.704029
3060, 0.703487
3080, 0.703277
3100, 0.702885
3120, 0.702398
3140, 0.702304
3160, 0.702935
3180, 0.702776
3200, 0.702341
3220, 0.702048
3240, 0.702189
3260, 0.702643
3280, 0.702972
3300, 0.703367
3320, 0.703552
3340, 0.705100
3360, 0.705064
3380, 0.705897
3400, 0.705596
3420, 0.706804
3440, 0.706297
3460, 0.706240
3480, 0.706403
3500, 0.707012
3520, 0.709711
3540, 0.710661
3560, 0.711093
3580, 0.711443
3600, 0.711853
3620, 0.712071
3640, 0.711773
3660, 0.711714
3680, 0.711466
3700, 0.712341
3720, 0.712124
3740, 0.712278
3760, 0.712642
3780, 0.713098
3800, 0.712953
3820, 0.714600
3840, 0.715192
3860, 0.715310
3880, 0.715022
3900, 0.714655
3920, 0.714351
3940, 0.714018
3960, 0.713645
3980, 0.713240
4000, 0.712942
4020, 0.712497
4040, 0.712158
4060, 0.712202
4080, 0.712888
4100, 0.712579
4120, 0.712520
4140, 0.712221
4160, 0.712186
4180, 0.712219
4200, 0.711843
4220, 0.711648
4240, 0.711542
4260, 0.711231
4280, 0.710876
4300, 0.710508
4320, 0.710226
4340, 0.709876
4360, 0.709582
4380, 0.709304
4400, 0.709013
4420, 0.708668
4440, 0.708297
4460, 0.708010
4480, 0.707711
4500, 0.707416
4520, 0.707097
4540, 0.706899
4560, 0.707955
4580, 0.709399
4600, 0.709379
4620, 0.708999
4640, 0.708635
4660, 0.708366
4680, 0.709711
4700, 0.710293
4720, 0.710546
4740, 0.711489
4760, 0.712264
4780, 0.713100
4800, 0.713660
4820, 0.714314
4840, 0.714482
4860, 0.714340
4880, 0.714080
4900, 0.713933
4920, 0.713548
4940, 0.715103
4960, 0.714565
4980, 0.715265
5000, 0.715529
5020, 0.715279
5040, 0.715021
5060, 0.715054
5080, 0.714889
5100, 0.714741
5120, 0.715614
5140, 0.715491
5160, 0.716001
5180, 0.717000
5200, 0.717792
5220, 0.718159
5240, 0.717858
5260, 0.717531
5280, 0.717014
5300, 0.716622
5320, 0.716383
5340, 0.716018
5360, 0.715835
5380, 0.716098
5400, 0.715947
5420, 0.715670
5440, 0.715913
5460, 0.715473
5480, 0.715320
5500, 0.715124
5520, 0.715412
5540, 0.715872
5560, 0.716444
5580, 0.716628
5600, 0.717060
5620, 0.717813
5640, 0.717894
5660, 0.717713
5680, 0.717996
5700, 0.718249
5720, 0.718571
5740, 0.718306
5760, 0.718319
5780, 0.718002
5800, 0.717640
5820, 0.717383
5840, 0.716990
5860, 0.716572
5880, 0.716208
5900, 0.715941
5920, 0.715657
5940, 0.715292
5960, 0.714992
5980, 0.714745
6000, 0.714500
6020, 0.714440
6040, 0.714135
6060, 0.714010
6080, 0.713727
6100, 0.713539
6120, 0.713656
6140, 0.713304
6160, 0.713281
6180, 0.713166
6200, 0.712691
