File: series_4
Data points: 45216
Detected representative subsequence: 50

Representative subsequence 1: position=[100,120]
Representative subsequence 2: position=[210,242]
Representative subsequence 3: position=[386,422]
Representative subsequence 4: position=[496,516]
Representative subsequence 5: position=[560,588]
Representative subsequence 6: position=[695,730]
Representative subsequence 7: position=[969,1009]
Representative subsequence 8: position=[1035,1060]
Representative subsequence 9: position=[1392,1414]
Representative subsequence 10: position=[2043,2063]
Representative subsequence 11: position=[2125,2146]
Representative subsequence 12: position=[2164,2189]
Representative subsequence 13: position=[2193,2218]
Representative subsequence 14: position=[2574,2594]
Representative subsequence 15: position=[2608,2628]
Representative subsequence 16: position=[2965,2985]
Representative subsequence 17: position=[3322,3357]
Representative subsequence 18: position=[3498,3518]
Representative subsequence 19: position=[3528,3548]
Representative subsequence 20: position=[3654,3674]
Representative subsequence 21: position=[3829,3855]
Representative subsequence 22: position=[4094,4115]
Representative subsequence 23: position=[4153,4173]
Representative subsequence 24: position=[4313,4352]
Representative subsequence 25: position=[4360,4380]
Representative subsequence 26: position=[5894,5931]
Representative subsequence 27: position=[14849,14878]
Representative subsequence 28: position=[15832,15853]
Representative subsequence 29: position=[15908,15928]
Representative subsequence 30: position=[16181,16221]
Representative subsequence 31: position=[16223,16261]
Representative subsequence 32: position=[16293,16313]
Representative subsequence 33: position=[18909,18929]
Representative subsequence 34: position=[23889,23914]
Representative subsequence 35: position=[33186,33206]
Representative subsequence 36: position=[35579,35599]
Representative subsequence 37: position=[42692,42732]
Representative subsequence 38: position=[42777,42817]
Representative subsequence 39: position=[42835,42910]
Representative subsequence 40: position=[42982,43083]
Representative subsequence 41: position=[43087,43153]
Representative subsequence 42: position=[43213,43332]
Representative subsequence 43: position=[43388,43428]
Representative subsequence 44: position=[43489,43529]
Representative subsequence 45: position=[43545,43585]
Representative subsequence 46: position=[43703,43743]
Representative subsequence 47: position=[44094,44154]
Representative subsequence 48: position=[44407,44467]
Representative subsequence 49: position=[44593,44662]
Representative subsequence 50: position=[44739,44779]

==== ClaSP Scores ====
Timestep, Score
100, 0.670000
120, 0.668962
140, 0.668083
160, 0.667467
180, 0.666924
200, 0.666408
220, 0.666056
240, 0.665775
260, 0.665452
280, 0.665176
300, 0.664928
320, 0.664718
340, 0.664540
360, 0.664356
380, 0.667269
400, 0.666831
420, 0.666493
440, 0.666247
460, 0.665994
480, 0.665794
500, 0.666727
520, 0.666498
540, 0.666182
560, 0.666934
580, 0.666652
600, 0.666436
620, 0.667911
640, 0.667619
660, 0.667226
680, 0.666813
700, 0.666554
720, 0.667790
740, 0.667509
760, 0.667915
780, 0.667657
800, 0.667313
820, 0.667074
840, 0.666772
860, 0.666500
880, 0.666189
900, 0.665989
920, 0.665784
940, 0.665531
960, 0.665303
980, 0.666732
1000, 0.666939
1020, 0.666720
1040, 0.666973
1060, 0.667087
1080, 0.666822
1100, 0.666554
1120, 0.666798
1140, 0.666605
1160, 0.668533
1180, 0.669513
1200, 0.670035
1220, 0.669628
1240, 0.669307
1260, 0.669004
1280, 0.668778
1300, 0.669741
1320, 0.670475
1340, 0.670202
1360, 0.669880
1380, 0.670972
1400, 0.670544
1420, 0.670666
1440, 0.671924
1460, 0.671596
1480, 0.672271
1500, 0.675778
1520, 0.675705
1540, 0.678371
1560, 0.678616
1580, 0.678580
1600, 0.678261
1620, 0.678272
1640, 0.678141
1660, 0.677727
1680, 0.677717
1700, 0.678076
1720, 0.679246
1740, 0.678909
1760, 0.679172
1780, 0.679057
1800, 0.678807
1820, 0.680091
1840, 0.682451
1860, 0.682797
1880, 0.682750
1900, 0.683963
1920, 0.685155
1940, 0.684348
1960, 0.684411
1980, 0.684024
2000, 0.683643
2020, 0.683541
2040, 0.685436
2060, 0.687378
2080, 0.686917
2100, 0.686595
2120, 0.688538
2140, 0.693193
2160, 0.695124
2180, 0.695705
2200, 0.697640
2220, 0.700449
2240, 0.700847
2260, 0.701593
2280, 0.704917
2300, 0.707001
2320, 0.709609
2340, 0.709975
2360, 0.709596
2380, 0.710538
2400, 0.710189
2420, 0.709686
2440, 0.709038
2460, 0.709141
2480, 0.708945
2500, 0.711446
2520, 0.712265
2540, 0.715227
2560, 0.717840
2580, 0.722825
2600, 0.723643
2620, 0.725121
2640, 0.727050
2660, 0.728441
2680, 0.728709
2700, 0.729632
2720, 0.730680
2740, 0.732215
2760, 0.733545
2780, 0.734969
2800, 0.737417
2820, 0.736741
2840, 0.736536
2860, 0.736899
2880, 0.736686
2900, 0.736506
2920, 0.740849
2940, 0.744017
2960, 0.745593
2980, 0.745715
3000, 0.745298
3020, 0.744952
3040, 0.745708
3060, 0.746761
3080, 0.747278
3100, 0.747324
3120, 0.746679
3140, 0.746175
3160, 0.745767
3180, 0.745385
3200, 0.746338
3220, 0.746759
3240, 0.747916
3260, 0.747718
3280, 0.748509
3300, 0.750478
3320, 0.753814
3340, 0.754425
3360, 0.753778
3380, 0.753054
3400, 0.752561
3420, 0.751906
3440, 0.751508
3460, 0.751307
3480, 0.752667
3500, 0.753307
3520, 0.753210
3540, 0.753692
3560, 0.753440
3580, 0.753026
3600, 0.753227
3620, 0.752989
3640, 0.753706
3660, 0.755543
3680, 0.755203
3700, 0.754373
3720, 0.753895
3740, 0.753604
3760, 0.753215
3780, 0.754254
3800, 0.754159
3820, 0.754165
3840, 0.755224
3860, 0.755510
3880, 0.755490
3900, 0.754896
3920, 0.755075
3940, 0.754912
3960, 0.754427
3980, 0.753944
4000, 0.754056
4020, 0.754191
4040, 0.754634
4060, 0.755045
4080, 0.756570
4100, 0.756840
4120, 0.756346
4140, 0.756224
4160, 0.756668
4180, 0.756213
4200, 0.755842
4220, 0.755533
4240, 0.755165
4260, 0.755066
4280, 0.754861
4300, 0.754839
4320, 0.754266
4340, 0.754087
4360, 0.753967
4380, 0.753455
4400, 0.753140
4420, 0.753659
4440, 0.753237
4460, 0.753635
4480, 0.753489
4500, 0.753770
4520, 0.753741
4540, 0.754338
4560, 0.753911
4580, 0.753505
4600, 0.753026
4620, 0.752642
4640, 0.752423
4660, 0.753265
4680, 0.754324
4700, 0.754491
4720, 0.754034
4740, 0.753561
4760, 0.753617
4780, 0.754236
4800, 0.754289
4820, 0.754161
4840, 0.754714
4860, 0.755477
4880, 0.756320
4900, 0.756888
4920, 0.756654
4940, 0.756635
4960, 0.756263
4980, 0.756227
5000, 0.755995
5020, 0.756390
5040, 0.756494
5060, 0.756937
5080, 0.757507
5100, 0.757196
5120, 0.757091
5140, 0.757317
5160, 0.757442
5180, 0.757096
5200, 0.756590
5220, 0.756569
5240, 0.756514
5260, 0.756263
5280, 0.756005
5300, 0.755881
5320, 0.755666
5340, 0.756022
5360, 0.755654
5380, 0.755207
5400, 0.754923
5420, 0.754631
5440, 0.754290
5460, 0.754047
5480, 0.753822
5500, 0.753239
5520, 0.753407
5540, 0.753371
5560, 0.753131
5580, 0.753168
5600, 0.752740
5620, 0.752473
5640, 0.752338
5660, 0.752596
5680, 0.752575
5700, 0.752562
5720, 0.753469
5740, 0.753204
5760, 0.753001
5780, 0.752847
5800, 0.752654
5820, 0.753091
5840, 0.753233
5860, 0.754050
5880, 0.754303
5900, 0.754110
5920, 0.753754
5940, 0.753405
5960, 0.753264
5980, 0.753270
6000, 0.752888
6020, 0.752533
6040, 0.752278
6060, 0.751962
6080, 0.751636
6100, 0.751463
6120, 0.751102
6140, 0.750712
6160, 0.750354
6180, 0.750054
6200, 0.749759
6220, 0.749174
6240, 0.748735
6260, 0.748307
6280, 0.748084
6300, 0.747918
6320, 0.747554
6340, 0.747207
6360, 0.746695
6380, 0.746286
6400, 0.746008
6420, 0.745589
6440, 0.745066
6460, 0.744748
6480, 0.744439
6500, 0.744063
6520, 0.743551
6540, 0.743256
6560, 0.742878
6580, 0.742615
6600, 0.742268
6620, 0.741818
6640, 0.741473
6660, 0.741557
6680, 0.741325
6700, 0.740918
6720, 0.740555
6740, 0.740773
6760, 0.740940
6780, 0.740675
6800, 0.740286
6820, 0.740247
6840, 0.740212
6860, 0.740016
6880, 0.739667
6900, 0.740070
6920, 0.740628
6940, 0.741171
6960, 0.740954
6980, 0.741144
7000, 0.740882
7020, 0.740635
7040, 0.740247
7060, 0.740064
7080, 0.740771
7100, 0.741418
7120, 0.741216
7140, 0.740841
7160, 0.740249
7180, 0.739432
7200, 0.739018
7220, 0.738211
7240, 0.737404
7260, 0.736869
7280, 0.736502
7300, 0.736734
7320, 0.737154
7340, 0.736990
7360, 0.737048
7380, 0.736937
7400, 0.736982
7420, 0.736611
7440, 0.736613
7460, 0.737755
7480, 0.738189
7500, 0.738890
7520, 0.739782
7540, 0.739831
7560, 0.739918
7580, 0.740999
7600, 0.741670
7620, 0.742070
7640, 0.741824
7660, 0.741676
7680, 0.741982
7700, 0.742625
7720, 0.742283
7740, 0.742305
7760, 0.743010
7780, 0.743967
7800, 0.744213
7820, 0.745030
7840, 0.745238
7860, 0.745816
7880, 0.746511
7900, 0.746558
7920, 0.746761
7940, 0.746834
7960, 0.747771
7980, 0.748316
8000, 0.747952
8020, 0.747574
8040, 0.747118
8060, 0.746965
8080, 0.746629
8100, 0.746474
8120, 0.746882
8140, 0.746796
8160, 0.746370
8180, 0.746090
8200, 0.746008
8220, 0.746819
8240, 0.746527
8260, 0.746521
8280, 0.746341
8300, 0.746290
8320, 0.746428
8340, 0.747024
8360, 0.747717
8380, 0.747571
8400, 0.747845
8420, 0.747695
8440, 0.747575
8460, 0.748031
8480, 0.748835
8500, 0.748862
8520, 0.748502
8540, 0.748584
8560, 0.748613
8580, 0.748457
8600, 0.748282
8620, 0.748234
8640, 0.747944
8660, 0.747740
8680, 0.747371
8700, 0.747481
8720, 0.748336
8740, 0.748294
8760, 0.748042
8780, 0.747702
8800, 0.747487
8820, 0.747384
8840, 0.747461
8860, 0.747360
8880, 0.747261
8900, 0.747430
8920, 0.747403
8940, 0.747395
8960, 0.746885
8980, 0.746854
9000, 0.747040
9020, 0.747441
9040, 0.747197
9060, 0.747118
9080, 0.746827
9100, 0.746770
9120, 0.746729
9140, 0.746500
9160, 0.746453
9180, 0.746373
9200, 0.746413
9220, 0.746199
9240, 0.745720
9260, 0.745423
9280, 0.745357
9300, 0.745242
9320, 0.744971
9340, 0.744902
9360, 0.745299
9380, 0.745033
9400, 0.744707
9420, 0.744408
9440, 0.743924
9460, 0.743467
9480, 0.743013
9500, 0.742815
9520, 0.742450
9540, 0.742163
9560, 0.741634
9580, 0.741333
9600, 0.741160
9620, 0.740865
9640, 0.740557
9660, 0.740348
9680, 0.740021
9700, 0.739843
9720, 0.739453
9740, 0.738847
9760, 0.738566
9780, 0.738921
9800, 0.738954
9820, 0.738782
9840, 0.738493
9860, 0.738161
9880, 0.737900
9900, 0.737691
9920, 0.737581
9940, 0.737324
9960, 0.737161
9980, 0.737518
10000, 0.737437
10020, 0.737512
10040, 0.737978
10060, 0.738798
10080, 0.739087
10100, 0.738813
10120, 0.738723
10140, 0.739099
10160, 0.739198
10180, 0.739259
10200, 0.739318
10220, 0.739450
10240, 0.739273
10260, 0.739140
10280, 0.739339
10300, 0.739261
10320, 0.739065
10340, 0.738851
10360, 0.738667
10380, 0.738734
10400, 0.738601
10420, 0.739017
10440, 0.739238
10460, 0.739279
10480, 0.739032
10500, 0.738736
10520, 0.738714
10540, 0.742860
10560, 0.742812
10580, 0.743128
10600, 0.743435
10620, 0.743207
10640, 0.743156
